理亏了吧	545845322
俺学习了	269839453
都麻木了	368626853
恶心死我了	3946749653
你死哪去了	6474627853
我也买过	9693624486
文笔不错	9362428286
说的是啊	7486337442
也没在意	9363492494
太腐败了	8243822453
几个月来	5443983524
年纪不大	6426542832
有个问题	9684393684
我思故我在	96744896924
毕业即失业	24935474493
再举个例子	92458435494
看不起病	52628742464
有点恶心	96834263946
什么素质	74366378944
但要记住	32692654948
月底开始	98334524744
到了地方	32653343264
好坑爹啊	42653643432
占个位子	94264393494
别扯淡了	24324332653
好多托儿啊	426386886372
百度了一下	224385394942
挺不错的哦	846428286336
打了个哈欠	325343427426
我就郁闷了	965489863653
恶心到家了	394632654253
我也要下了	969392694253
老夫老妻了	526385267453
红布条儿	466428842637
再者说了	924943748653
总阅读数	966498338748
直到后来	944326468524
走到门口	968326636568
很好吸收	436426947468
啥事都有	742744368968
爱谁谁吧	247434743422
浪费可耻	526433453244
我不是故意的	9628744489433
也许她还爱我	9398824242496
信不信由你	9462894696864
抽烟吐寂寞	2468926885466
不需要解释	2898926543744
多米诺骨牌	3866468648724
如果没记错	7848663454286
你们算个屁	6463678264374
都是被逼的	3687442342433
废话一大堆	3344829432384
走是必然的	9687442472633
唯一不同的	9349428866433
来凑个热闹	5242684373626
花心大萝卜	4829463258626
你没看到吗	6463452632662
不怕你笑话	2872649426482
撕不开面子	7428524642694
心疼死我了	9468364749653
打折时买的	3294374462433
喝了不少酒	4353287426548
积点口德吧	5434265683322
试想一下	7449426494942
私刻公章	7453466494264
这样也行	9439264939464
性格趋向	9464437894264
替谁说话	8474347486482
心里痒痒	9465492649264
手感很好	7468426436426
等了半天	3364532268426
孩子是无辜的	42494744984833
这次也不例外	94324932854924
咋就这么大呢	92548943633263
喝你妹的水啊	43646343374842
各打五十大板	43329874432226
这都哪跟哪啊	94336862436622
欧朋浏览器	68736454852674
只有懒女人	94496852668736
隔行如隔山	43426478437426
最牛钉子户	98464834649448
我深有体会	96743696884484
九一八事变	54894227442426
不带这样的	28324943926433
来凑凑热闹	52426826873626
这部电视剧	94328342674458
我来签到了	96524742632653
更具体一点	43645884943426
网速太慢了	92647882462653
规定是死的	48434647447433
摸不着东西	66289426366494
杀人不眨眼	74273628942926
你给我等着	64434963364943
流了好多血	54853426386983
你找错人了	64942628673653
心中有鬼	94694664968484
有钱真好	96874269436426
我当时想	96326474494264
有些紧张	96894354694264
纯属炒作	24867482426986
晚上再来	92674264924524
我瞪了他一眼	963364538294926
过了好一会儿	486534269448437
岁月不饶人啊	784983287267362
不觉得可笑吗	285833353942662
脑子被门挤啦	626942346365452
我爱人怎么办	962473693663226
吓了我一大跳	942539694328426
楼主继续更啊	568948549843642
唯一遗憾的是	934949442633744
这么低的工资	943633433466494
问她没事了吧	936826347445322
负一定的责任	389434643393736
做人要厚道	986736926468326
每天一斤奶	634842694546624
养肥了再看	926433453924526
我的邮箱是	963396894264744
跟着感觉走	436943426583968
随地大小便	784343294262426
搞形式主义	426946474494894
没有加班费	634968542226334
很耐人寻味	436624736986934
最搞笑的是	984426942633744
一白遮百丑	942249432242468
都挺喜欢的	368846494482633
费了半天劲	334532268426546
多买多优惠	386624386968484
赶上直播啦	426742649442652
挺有个性的	846496843946433
太容易脏了	824766494926453
状况如何	948264582647843
太壮观了	824948264482653
需要指出的是	9892694424833744
暗恋过几个人	2654264865443736
一看就是假的	9452654874454233
我们的口号是	9663633568426744
让孩子别去了	7264424942437853
我总结了一下	9696645435394942
胆子越来越大	3269498352498332
去泡温泉的啦	7872693678263352
少七摸八动的	7426746622366433
岁月催人老啊	7849832847365262
这不是扯淡吗	9432874424332662
好戏在后头呢	4269492446886863
纸里包不住火	9445422628948486
无图无真相啊	9888989436942642
门不当户不对	6362832644828384
我也不能免俗	9693286364642678
出来管管吧	2485244826482622
距离产生美	5854242674364634
花钱如流水	4827426785487484
大小便失禁	3294262426744546
温水煮青蛙	9367484948746492
钓鱼岛事件	3426983267445426
判刑五年半	7269464986426226
草原牛肉干	2269826648768426
比登天还难	2433648426424626
不接受道歉	2854374683267426
挡都挡不住	3264368326428948
马上过年了	6274264486642653
拿出来晒晒	6224852474247424
鄙视这种人	2474494394664736
说不定哪天	7486283464628426
关于这件事	4826989435426744
事业线很深	7449394264367436
我强烈建议	9674264543542694
动都不敢动	3664368284263664
这广告做的	9434826442698633
凭良心说	7464542649467486
举个简单的例子	58435426326335494
狭隘的民族主义	94224336469894894
西芹胡萝卜肉丝	94746485862676874
一分钱一分货	94336742694336486
女人是水做的	68736744748498633
废话不多说了	33448228386748653
我也说不清楚	96937486287464248
该管的不去管	42448263328784826
听他这么一说	84648294363947486
有过类似经历	96848653474546454
别管是哪的油	24348267446233968
美中不足的是	63494664289833744
做不做随你便	98628986784642426
忘了你是脑残	92645364744626226
你这么泼冷水	64943637653647484
试试就知道了	74474454894432653
折腾了三个月	94383645372643983
电话也打不通	34264829332288664
淘了很多宝贝	82653436386226234
是有点郁闷了	74496834269863653
这周很辛苦呀	94394684369465892
这事是真的吗	94374474494363362
即使到了现在	54744326539426924
丑是遮不住的	24687449432894833
我来打酱油的	96524325426496833
有图有真相	96888968943694264
身份证号码	74363369436442662
经济适用房	54645474496643264
理想很丰满	54942644363364626
颜色很漂亮	92673436742654264
适合夏天穿	74443942842624826
网店建好了	92643426542642653
互联网金融	48542692645467664
税务登记证	74849833645494364
网络实名制	92645867446464944
安全有保证	26782696822694364
晚上十一点	92674264744943426
关键是便宜	48265426744742694
闯了什么祸	24826453743663486
鸡皮疙瘩掉了一地	547443323426539434
吊足了我的胃口	342698539633934568
工业和信息化部	466493439469448228
法理不外乎人情	325428924487367464
猪狗不如的东西	948468287833366494
铺着洁白的被褥	789435432243323478
是我的本科师妹	744963323653744634
严厉打击黑社会	926543254434743484
逃脱法律的制裁	826886325833944224
嘴里还吐着白沫	984544248894322466
多少夫妻离了婚	386742638745453486
我是普通百姓	967447886642249464
反正我是信了	326943649674494653
义勇军进行曲	949664586546946478
真的好难说的	943633426626748633
你算什么东西	647826743663366494
背对背睡下了	234384234748494253
自我感觉良好	949642658354264426
这个一定要顶	943439434649263464
就是怕占地方	548744729426343264
放下谈何容易	326494282643766494
我要看真人秀	969265269436736948
至今退不了休	944546884285426948
拿人家的手短	627365423374683826
这个结尾略坑	943435439345835364
没多久就坏了	634386548548482453
前途算是毁了	742688782674448453
只能自认倒霉	944636494736326634
我来报下菜名	965242269422246464
想不腐败都难	942642838224368626
两斤免邮费	542645466426968334
百善孝为先	224742694269349426
从理论上说	266454586742647486
欠银行贷款	742694642643245826
同工不同酬	866446642886642468
人穷志不穷	736746649442874664
刚巧赶上了	426474264267426453
那谁谁的同学	6274347434338664983
这个盒子太赞了吧	9434343948249265322
我们就不得而知了	9663654828333794453
都是以讹传讹罢了	3687449432482632253
出了这么大的事故	2485394363323374448
那司机挨了一巴掌	6274542453942294264
腰椎和膝盖部位	9269484439442428934
新丝绸之路计划	9467424689445854482
与以往不同的是	9894926428866433744
糯米糕和猪头肉	6866442643948868768
还不够塞牙缝的	4242846872492336433
也真的算是奇葩	9394363378267447472
网购可信度很低	9264468539463843634
实惠是硬道理啊	7444847449464326542
塑造品牌感染力	7892674672442672654
