一群垃圾	947865254
太离谱了	824547853
不过瘾啊	284869462
举个例子吧	5843549422
我服了你了	9638536453
支持一个	9442449443
留个记号	5484354426
太缺德了	8247833353
我觉着吧	9658394322
死了活该	7453486424
搭配一下	3273494942
那就惨了	6254822653
这也不会	9439328484
比如说吧	2478748622
也不过如此	93284867824
不拿白不拿	28622242862
你可以滚了	64539448653
没有规矩	63496848458
这话不假	94348228542
我吓坏了	96942482453
看看热闹	52652673626
不给饭吃	28434326244
你别过来	64243486524
太精辟了	82454647453
太差劲了	82424254653
胡子一大把了	489494322253
耐得住寂寞	624339485466
大男子主义	326269494894
差距太大了	242588243253
丢不起那人	348287462736
你不要紧吧	642892654622
赶紧离了吧	426546545322
人都哪去了	736368627853
幸运的是	946498633744
远的不说	982633287486
有证据吗	968943645862
你们放心	646363264946
真心不错	943694628286
救人要紧	548736926546
这就怪了	943548482453
好紧张啊	426546942642
拍的真好	724339436426
教你一招	542664949426
我会提拔你的	9648484226433
不是我说你	2874496748664
不要迷恋哥	2892664542643
程序不合法	2436498284332
脑子有问题	6269496893684
提高免疫力	8442664269454
吃喝拉撒睡	2444352727484
狮子大开口	7449432524568
打人不打脸	3273628325426
一盘豆腐干	9472636838426
太没素质了	8246347894453
他二话不说	8237482287486
删了干啥啊	7426534267422
你这个笨蛋	6494343236326
但事已至此	3267449494424
没人值班啊	6347369442262
拍屁股走人	7247448968736
看你的面子	5266433642694
怎么看不到	9366352628326
这么扯的事	9436324333744
扶了扶眼镜	3853389265464
几分钟后	5433694664468
春节过后	2486543486468
庆幸的是	7464946433744
纯属扯淡	2486748243326
满口脏话	6265689264482
做工很好	9864664436426
说得好听	7486334268464
不到万不得已	28326926283394
我白了他一眼	96224538294926
我已经麻木了	96945464626853
气不打一处来	74283294248524
打死我都不信	32749636828946
可惜我不认识	53949628736744
是我自己跌的	74496945434333
万恶淫为首	92639469347468
没有可比性	63496853249464
碳水化合物	82674844824398
撑死胆大的	24364743263233
信息不对称	94694283842436
真是滑稽呀	94367444825492
转基因玉米	94826549469864
我觉得挺好	96583338464426
越来越近了	98352498354653
戒烟不戒酒	54392628543548
我请你吃饭	96746464244326
容易得罪人	76649433984736
捡了个便宜	54265343742694
没事偷着乐	63474486894353
爬了这半天	72539432268426
出了一身汗	24853947436426
闭上你的嘴	24742646433984
电话响了	34264829426453
声明一下	74364646494942
我总在想	96966492494264
后来听说	46852484647486
谁说了算	74347486537826
晚上七点	92674264743426
老少通吃	52674268664244
这么好的帖子	943634263384394
我就奇了怪了	965487453482453
至于你信不信	944986494628946
仅仅路过而已	546546584863794
不到最后一刻	283269844689453
这也太扯了吧	943938242435322
怪不好意思的	482428426947433
大气都不敢出	327436828426248
死了浪费土地	745352643348834
我就邪了门了	965489435363653
他的宝贝丫头	823322623492868
社区管理员	743784826549826
不要会员费	289264849826334
补偿不到位	282426428326934
都是钱闹的	368744742662633
现实很骨感	942674443648426
像素比较低	942647824542634
话虽这么说	482784943637486
现实很残酷	942674443622658
精气神不好	546474743628426
还有人性吗	424968736946462
免疫球蛋白	642694748326224
内分泌失调	634336647448426
有次听报告	968248464226426
真够无聊的	943646898542633
供他们挥霍	466482636484486
身体搞坏了	743684426482453
突然停电了	887268464342653
没啥新鲜的	634742946942633
顺便说下	748624267486942
一个偶然的机会	9443687263354484
人至贱则无敌	7369445426939834
其实在我看来	7474492496526524
早干什么去了	9264267436637853
我大喊了一声	9632426539474364
我不发表意见	9628322426945426
我唯一能做的	9693494636498633
已经很不错了	9454644362828653
也学会挖坑了	9398348492536453
你很中意他呀	6443694664948292
什么奶粉好啊	7436636243364262
他不爱干农活	8228244266664486
回去听信儿吧	4847884649463722
没有职业道德	6349689449332633
被瞎子看到了	2349429452632653
你脑子进水了	6462694546748453
新人混脸熟	9467364865426748
填介绍人的	8426543742673633
请大家放心	7464325423264946
我们有邮政	9663696896894364
自由撰稿人	9496894826426736
高挑的身材	4268426337436224
为毛会这样	9346264849439264
黑社会团伙	4347434848826486
欺骗消费者	7474269426334943
纯粹是扯淡	2486284744243326
如果有条件	7848696884265426
方法很简单	3264324365426326
搞官僚主义	4264826542694894
只要功夫深	9449264664387436
窜到了前头	2826326537426868
教师资格证	5426744944394364
那叫一个爽	6254269443748264
有钱一起赚	9687426947494826
咱们走着瞧	9266369689437426
软磨硬泡呗	7826669464726234
传说中的	2482674869466433
哪壶不开你提哪壶	62482852464846248
有百害而无一利	96822442437989454
昨天我去拔牙了	98684269678229253
割资本主义尾巴	43942369489493422
我又不是上帝	96968287447426434
仍得不到解决	73643328326543583
大家看清楚了	32542526746424853
一个多小时后	94433869426744468
有句话说得好	96858482748633426
屁股决定脑袋	74485833464626324
如果你不想做	78486642894264986
不允许上厕所	28986987426423786
跟筛子差不多	43674249424228386
这话一点不假	94348294342628542
这年头要速度	94364268689267838
让人不解的是	72647362854333744
真应了那句话	94369464536258482
别说我很高傲	24374869643642626
最近来的少啦	98454652433742652
有什么宝可寻	96874366322653986
又恢复原价的	96848438982654233
我没那种气质	96634629466474944
待我长发及腰	32496242643254926
思想觉悟太低	74942645839882434
这不是坑人吗	94328744536473662
香草冰咖啡	94264226246452334
不能走过场	28636496848624264
豆腐渣工程	36838942466424364
不赚白不赚	28948262242894826
选择性失明	98269394647446464
失业证编号	74493943642426426
任何情况下	73643746458264942
有网购经验	96892644685464926
大学生村官	32983743642864826
天猫旗舰店	84266267454263426
补充维生素	28246649347436478
真让人寒心	94367264736426946
越活越年轻	98348698364267464
你就省省吧	64548743647436422
可以借我一把伞吗	539454396942272662
这必须得打一架了	943249833329454253
拔出萝卜带出泥	222485862632424864
骑着摩托去西藏	749436688678949264
大难临头各自飞	326265468684394334
合同法司法解释	438664327432543744
纪委已立案调查	549349454263426242
建立了合资公司	542654534394466474
不属于医疗事故	287489894542674448
演绎的淋漓尽致	926943354654546944
森林覆盖率达到	736546384245832326
剃头挑子一头热	848688426949486873
不过话说回来	284864827486484524
基本上不回贴	542367426428484843
闭上你的臭嘴	247426464332468984
粘贴到地址栏	942684332634944526
怎么能这样呢	936636364943926463
祝端午节快乐	948382698543582453
后果可想而知	468486539426437944
为了保险起见	934532269426745426
看着挺揪心的	526943846454894633
别跟我这犯贱	243436969433265426
穿起来很舒服	248267452443674838
做好事不留名	986426744285486464
楼主夸张了吧	568948582942645322
这个算是萌么	943437826744636463
吃人家的嘴短	244736542339843826
那天漏斗坏了	628426568368482453
豆腐渣工程啊	368389424664243642
纯属污蔑造谣	248674898643926926
种麦子的时候	946646249433744468
让领导先走	726454643269426968
中国历史上	946644865474474264
今天心痒痒	546842694692649264
麻雀变凤凰	627832426336448264
揍你没商量	968646347426454264
省得乱花钱	743643358264827426
这个问题有意义吗	9434393684968949462
阿弥陀佛也腐败了吗	3648863693382245362
到底哪个号是我的	3263462434267449633
枯萎了也舍不得丢	5893453937432833348
我回了一句分开吧	9648453945833652422
人都死了好几个了	7363687453426544353
民主与法制时报	6469489832944744226
司法腐败公开化	7432382244664524482
莫以善小而不为	6694742694263728934
随着网络的普及	7849439264586337854
五讲四美三热爱	9854264746347267324
对谈话做了录音	3848264829865358946
原始出资额约为	9826744248943983934
特别是番茄味的	8324374432674393433
大河无水小河干	3243987484942643426
猫哭老鼠假慈悲	6265852674854224234
真是莫大的讽刺	9436744663233336424
